model_id,epoch,checkpoint_path,arch,arch_family,is_latest,checkpoint_url
deit_base_ecoset_1_seed-1,300,deit_base_ecoset_1_seed-1/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_1_seed-1/ep300.pt
deit_base_ecoset_1_seed-2,300,deit_base_ecoset_1_seed-2/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_1_seed-2/ep300.pt
deit_base_ecoset_300_seed-0,300,deit_base_ecoset_300_seed-0/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_300_seed-0/ep300.pt
deit_base_ecoset_30_seed-0,300,deit_base_ecoset_30_seed-0/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_30_seed-0/ep300.pt
deit_base_ecoset_3_seed-0,300,deit_base_ecoset_3_seed-0/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_3_seed-0/ep300.pt
deit_base_ecoset_full_seed-0,1,deit_base_ecoset_full_seed-0/ep1.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep1.pt
deit_base_ecoset_full_seed-0,10,deit_base_ecoset_full_seed-0/ep10.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep10.pt
deit_base_ecoset_full_seed-0,100,deit_base_ecoset_full_seed-0/ep100.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep100.pt
deit_base_ecoset_full_seed-0,15,deit_base_ecoset_full_seed-0/ep15.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep15.pt
deit_base_ecoset_full_seed-0,150,deit_base_ecoset_full_seed-0/ep150.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep150.pt
deit_base_ecoset_full_seed-0,2,deit_base_ecoset_full_seed-0/ep2.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep2.pt
deit_base_ecoset_full_seed-0,20,deit_base_ecoset_full_seed-0/ep20.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep20.pt
deit_base_ecoset_full_seed-0,200,deit_base_ecoset_full_seed-0/ep200.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep200.pt
deit_base_ecoset_full_seed-0,25,deit_base_ecoset_full_seed-0/ep25.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep25.pt
deit_base_ecoset_full_seed-0,250,deit_base_ecoset_full_seed-0/ep250.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep250.pt
deit_base_ecoset_full_seed-0,3,deit_base_ecoset_full_seed-0/ep3.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep3.pt
deit_base_ecoset_full_seed-0,30,deit_base_ecoset_full_seed-0/ep30.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep30.pt
deit_base_ecoset_full_seed-0,300,deit_base_ecoset_full_seed-0/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep300.pt
deit_base_ecoset_full_seed-0,35,deit_base_ecoset_full_seed-0/ep35.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep35.pt
deit_base_ecoset_full_seed-0,4,deit_base_ecoset_full_seed-0/ep4.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep4.pt
deit_base_ecoset_full_seed-0,40,deit_base_ecoset_full_seed-0/ep40.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep40.pt
deit_base_ecoset_full_seed-0,45,deit_base_ecoset_full_seed-0/ep45.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep45.pt
deit_base_ecoset_full_seed-0,5,deit_base_ecoset_full_seed-0/ep5.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep5.pt
deit_base_ecoset_full_seed-0,50,deit_base_ecoset_full_seed-0/ep50.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep50.pt
deit_base_ecoset_full_seed-0,55,deit_base_ecoset_full_seed-0/ep55.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep55.pt
deit_base_ecoset_full_seed-0,6,deit_base_ecoset_full_seed-0/ep6.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep6.pt
deit_base_ecoset_full_seed-0,60,deit_base_ecoset_full_seed-0/ep60.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep60.pt
deit_base_ecoset_full_seed-0,65,deit_base_ecoset_full_seed-0/ep65.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep65.pt
deit_base_ecoset_full_seed-0,7,deit_base_ecoset_full_seed-0/ep7.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep7.pt
deit_base_ecoset_full_seed-0,70,deit_base_ecoset_full_seed-0/ep70.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep70.pt
deit_base_ecoset_full_seed-0,75,deit_base_ecoset_full_seed-0/ep75.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep75.pt
deit_base_ecoset_full_seed-0,8,deit_base_ecoset_full_seed-0/ep8.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep8.pt
deit_base_ecoset_full_seed-0,80,deit_base_ecoset_full_seed-0/ep80.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep80.pt
deit_base_ecoset_full_seed-0,85,deit_base_ecoset_full_seed-0/ep85.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep85.pt
deit_base_ecoset_full_seed-0,9,deit_base_ecoset_full_seed-0/ep9.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep9.pt
deit_base_ecoset_full_seed-0,90,deit_base_ecoset_full_seed-0/ep90.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep90.pt
deit_base_ecoset_full_seed-0,95,deit_base_ecoset_full_seed-0/ep95.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-0/ep95.pt
deit_base_ecoset_full_seed-1,1,deit_base_ecoset_full_seed-1/ep1.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep1.pt
deit_base_ecoset_full_seed-1,10,deit_base_ecoset_full_seed-1/ep10.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep10.pt
deit_base_ecoset_full_seed-1,100,deit_base_ecoset_full_seed-1/ep100.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep100.pt
deit_base_ecoset_full_seed-1,15,deit_base_ecoset_full_seed-1/ep15.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep15.pt
deit_base_ecoset_full_seed-1,150,deit_base_ecoset_full_seed-1/ep150.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep150.pt
deit_base_ecoset_full_seed-1,2,deit_base_ecoset_full_seed-1/ep2.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep2.pt
deit_base_ecoset_full_seed-1,20,deit_base_ecoset_full_seed-1/ep20.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep20.pt
deit_base_ecoset_full_seed-1,200,deit_base_ecoset_full_seed-1/ep200.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep200.pt
deit_base_ecoset_full_seed-1,25,deit_base_ecoset_full_seed-1/ep25.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep25.pt
deit_base_ecoset_full_seed-1,250,deit_base_ecoset_full_seed-1/ep250.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep250.pt
deit_base_ecoset_full_seed-1,3,deit_base_ecoset_full_seed-1/ep3.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep3.pt
deit_base_ecoset_full_seed-1,30,deit_base_ecoset_full_seed-1/ep30.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep30.pt
deit_base_ecoset_full_seed-1,300,deit_base_ecoset_full_seed-1/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep300.pt
deit_base_ecoset_full_seed-1,35,deit_base_ecoset_full_seed-1/ep35.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep35.pt
deit_base_ecoset_full_seed-1,4,deit_base_ecoset_full_seed-1/ep4.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep4.pt
deit_base_ecoset_full_seed-1,40,deit_base_ecoset_full_seed-1/ep40.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep40.pt
deit_base_ecoset_full_seed-1,45,deit_base_ecoset_full_seed-1/ep45.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep45.pt
deit_base_ecoset_full_seed-1,5,deit_base_ecoset_full_seed-1/ep5.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep5.pt
deit_base_ecoset_full_seed-1,50,deit_base_ecoset_full_seed-1/ep50.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep50.pt
deit_base_ecoset_full_seed-1,55,deit_base_ecoset_full_seed-1/ep55.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep55.pt
deit_base_ecoset_full_seed-1,6,deit_base_ecoset_full_seed-1/ep6.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep6.pt
deit_base_ecoset_full_seed-1,60,deit_base_ecoset_full_seed-1/ep60.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep60.pt
deit_base_ecoset_full_seed-1,65,deit_base_ecoset_full_seed-1/ep65.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep65.pt
deit_base_ecoset_full_seed-1,7,deit_base_ecoset_full_seed-1/ep7.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep7.pt
deit_base_ecoset_full_seed-1,70,deit_base_ecoset_full_seed-1/ep70.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep70.pt
deit_base_ecoset_full_seed-1,75,deit_base_ecoset_full_seed-1/ep75.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep75.pt
deit_base_ecoset_full_seed-1,8,deit_base_ecoset_full_seed-1/ep8.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep8.pt
deit_base_ecoset_full_seed-1,80,deit_base_ecoset_full_seed-1/ep80.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep80.pt
deit_base_ecoset_full_seed-1,85,deit_base_ecoset_full_seed-1/ep85.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep85.pt
deit_base_ecoset_full_seed-1,9,deit_base_ecoset_full_seed-1/ep9.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep9.pt
deit_base_ecoset_full_seed-1,90,deit_base_ecoset_full_seed-1/ep90.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep90.pt
deit_base_ecoset_full_seed-1,95,deit_base_ecoset_full_seed-1/ep95.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-1/ep95.pt
deit_base_ecoset_full_seed-2,1,deit_base_ecoset_full_seed-2/ep1.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep1.pt
deit_base_ecoset_full_seed-2,10,deit_base_ecoset_full_seed-2/ep10.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep10.pt
deit_base_ecoset_full_seed-2,100,deit_base_ecoset_full_seed-2/ep100.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep100.pt
deit_base_ecoset_full_seed-2,15,deit_base_ecoset_full_seed-2/ep15.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep15.pt
deit_base_ecoset_full_seed-2,150,deit_base_ecoset_full_seed-2/ep150.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep150.pt
deit_base_ecoset_full_seed-2,2,deit_base_ecoset_full_seed-2/ep2.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep2.pt
deit_base_ecoset_full_seed-2,20,deit_base_ecoset_full_seed-2/ep20.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep20.pt
deit_base_ecoset_full_seed-2,200,deit_base_ecoset_full_seed-2/ep200.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep200.pt
deit_base_ecoset_full_seed-2,25,deit_base_ecoset_full_seed-2/ep25.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep25.pt
deit_base_ecoset_full_seed-2,250,deit_base_ecoset_full_seed-2/ep250.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep250.pt
deit_base_ecoset_full_seed-2,3,deit_base_ecoset_full_seed-2/ep3.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep3.pt
deit_base_ecoset_full_seed-2,30,deit_base_ecoset_full_seed-2/ep30.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep30.pt
deit_base_ecoset_full_seed-2,300,deit_base_ecoset_full_seed-2/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep300.pt
deit_base_ecoset_full_seed-2,35,deit_base_ecoset_full_seed-2/ep35.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep35.pt
deit_base_ecoset_full_seed-2,4,deit_base_ecoset_full_seed-2/ep4.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep4.pt
deit_base_ecoset_full_seed-2,40,deit_base_ecoset_full_seed-2/ep40.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep40.pt
deit_base_ecoset_full_seed-2,45,deit_base_ecoset_full_seed-2/ep45.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep45.pt
deit_base_ecoset_full_seed-2,5,deit_base_ecoset_full_seed-2/ep5.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep5.pt
deit_base_ecoset_full_seed-2,50,deit_base_ecoset_full_seed-2/ep50.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep50.pt
deit_base_ecoset_full_seed-2,55,deit_base_ecoset_full_seed-2/ep55.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep55.pt
deit_base_ecoset_full_seed-2,6,deit_base_ecoset_full_seed-2/ep6.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep6.pt
deit_base_ecoset_full_seed-2,60,deit_base_ecoset_full_seed-2/ep60.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep60.pt
deit_base_ecoset_full_seed-2,65,deit_base_ecoset_full_seed-2/ep65.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep65.pt
deit_base_ecoset_full_seed-2,7,deit_base_ecoset_full_seed-2/ep7.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep7.pt
deit_base_ecoset_full_seed-2,70,deit_base_ecoset_full_seed-2/ep70.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep70.pt
deit_base_ecoset_full_seed-2,75,deit_base_ecoset_full_seed-2/ep75.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep75.pt
deit_base_ecoset_full_seed-2,8,deit_base_ecoset_full_seed-2/ep8.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep8.pt
deit_base_ecoset_full_seed-2,80,deit_base_ecoset_full_seed-2/ep80.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep80.pt
deit_base_ecoset_full_seed-2,85,deit_base_ecoset_full_seed-2/ep85.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep85.pt
deit_base_ecoset_full_seed-2,9,deit_base_ecoset_full_seed-2/ep9.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep9.pt
deit_base_ecoset_full_seed-2,90,deit_base_ecoset_full_seed-2/ep90.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep90.pt
deit_base_ecoset_full_seed-2,95,deit_base_ecoset_full_seed-2/ep95.pt,deit_base,ViT,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_ecoset_full_seed-2/ep95.pt
deit_base_imagenet_100_seed-0,300,deit_base_imagenet_100_seed-0/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_100_seed-0/ep300.pt
deit_base_imagenet_100_seed-1,300,deit_base_imagenet_100_seed-1/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_100_seed-1/ep300.pt
deit_base_imagenet_100_seed-2,300,deit_base_imagenet_100_seed-2/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_100_seed-2/ep300.pt
deit_base_imagenet_10_seed-0,300,deit_base_imagenet_10_seed-0/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_10_seed-0/ep300.pt
deit_base_imagenet_10_seed-1,300,deit_base_imagenet_10_seed-1/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_10_seed-1/ep300.pt
deit_base_imagenet_10_seed-2,300,deit_base_imagenet_10_seed-2/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_10_seed-2/ep300.pt
deit_base_imagenet_1_seed-0,300,deit_base_imagenet_1_seed-0/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_1_seed-0/ep300.pt
deit_base_imagenet_1_seed-1,300,deit_base_imagenet_1_seed-1/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_1_seed-1/ep300.pt
deit_base_imagenet_1_seed-2,300,deit_base_imagenet_1_seed-2/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_1_seed-2/ep300.pt
deit_base_imagenet_300_seed-0,300,deit_base_imagenet_300_seed-0/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_300_seed-0/ep300.pt
deit_base_imagenet_30_seed-0,300,deit_base_imagenet_30_seed-0/ep300.pt,deit_base,ViT,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/deit_base_imagenet_30_seed-0/ep300.pt
